标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
【冰封雪谷400杀】摆完挂机 简单好抄,萧然Q,https://www.bilibili.com/video/BV1XPHBegE8J,97.4万,750,"本视频为为懒人向挂机流攻略，不排斥手动开启的技能但少用，视频里大多数情况都是携带挂机技能的快速摆完的打法，少部分难打的关卡会选择简单好抄的手动打法，用一些决战技等手动技能，非低配攻略。

视频里常用的干员及技能:
ps：视频绝大多数情况都是用的都是永续/点燃/强力击类的挂机技能，手动技能用的非常少，但用的手动技能基本都是可汗玩家很常用的技能，标记出来方便大家专精
【先锋】桃金娘1、德克萨斯1、推进之王2、风笛2、伊内斯123
【近卫】拉普兰德2、山2、煌2、重岳3、棘刺3、玛恩纳3、史尔特尔3、锏3
【重装】临光1/谷米1/黍1/塞雷娅12（视频里用塞雷娅1技能的情况黍1技能绝大部分情况都能替换，现在视频里塞雷娅用2，黍1替换塞雷娅1，更方便大家看技能，省去塞雷娅换技能的时间。一般情况塞1可以替换黍1，少数情况多加个奶也能替换）、星熊2（建议开X模组加防御，平替2级X模组年，下位蛇屠箱或者泡泡开X模组多数情况开开技能也能替换）、泥岩2、号角1
【狙击】能天使3、提丰2、维什戴尔13、水陈3
【术士】澄闪23、艾雅法拉23、伊芙利特2、逻各斯13、小刻2、林13
【医疗】纯烬艾雅法拉13、夜莺23、白面鸮2、苇草3、闪灵2、华法林12、流明13（视频里纯奶绝大多数情况都可以用纯烬艾雅法拉1替换）
【辅助】铃兰23、塑心1、浊心斯卡蒂2、灵知1
【特种】水月1、伊桑1、阿斯卡纶1（地刺干员基本99%情况可以无脑用阿斯卡伦替代）、歌蕾蒂娅1、缄默德克萨斯3、麒麟R夜刀23、温蒂2、老鲤3
用到的干员不止以上这些干员，一些特殊关卡会用奇奇怪怪的干员。
视频里的主力干员基本专三技能等级，一些没有什么专精收益的默认7级
默认带模组，建议常用干员都开个1级，提升很大，如果需要带模组的时候默认1级模组
视频使用的是MuMu模拟器https://a11.gdl.netease.com/MuMuInstaller_3.1.8.0_mkdr-xrqq_zh-Hans_1719974099.exe
网易云歌单：萧然小Q wwa
直播号:萧萧然TAT",4.1万,2.3万,4.1万,1373,"['整点游戏攻略', '游戏', '手机游戏', '明日方舟', '摆完挂机', '冰封雪谷', '游戏攻略', '游戏鉴赏家', '剿灭作战', '泰拉探索协会', '整点电子榨菜']",2024-09-02 06:19:20
这是模型！不是游戏画面！天命人第一难！,丁不歪_,https://www.bilibili.com/video/BV1ZmHceLEg1,123.2万,972,"我想了这个企划！就立马进行模型制作！为了还原，石碑建模是我自己弄的，模型草木自己卖，也用两三天空余时间完成了这个场景！
毕竟幽魂给广大玩家留下了深刻的印象，我也做一个模型致敬一下！
下次场景就是虎先锋和血池了，敬请期待！",10.2万,7966,10.2万,5289,"['黑神话游戏整活', '生活', '手工', '模型制作', '模型涂装', '手办模型', '黑神话悟空', '黑神话', '金池长老', '涂装', '幽魂', '我的整活手工大赏']",2024-09-01 08:20:00
【原神童话】提瓦特大危机！角色兽耳惨遭删除！,超想吃番茄,https://www.bilibili.com/video/BV11U411m7yf,119.1万,1183,"纳塔三小只可爱捏！来到纳塔除了变龙还能长出兽耳很正常很可爱吧！
本视频为二创视频，一切以官方剧情和设定为准哦
Staff及BGM见片尾",13.7万,1.3万,13.7万,2910,"['原神UP主激励计划', '游戏', '手机游戏', '手机游戏', '动画', '基尼奇', '玛拉妮', '卡齐娜', '纳塔', '原神', '同人·手书', '原神5.0UP主激励计划']",2024-08-30 15:38:30
拥有数十亿的身价却依然失去了她，270万粉丝账号的诞生和百大的承诺。,鬼叔黍,https://www.bilibili.com/video/BV1ki421r7bH,161.9万,6420,-,11.5万,8.3万,11.5万,6581,"['游戏暑期狂欢节', '游戏', '手机游戏', '手游', '直播', '鬼叔黍', '战力', '主播', '火影', '火影忍者手游', '2024游戏暑期狂欢节']",2024-08-30 08:00:00
这些也是刻在DNA里的吗？,粤知一二,https://www.bilibili.com/video/BV1eT421z7RX,78.3万,1343,那些全国统一的东西！,7.5万,1591,7.5万,562,"['原创搞笑剧情', '生活', '搞笑', '高能', '搞笑', '娱乐', '郭嘉峰', '搞笑小剧场', 'DNA', '段子', '粤知一二', 'BILIBILI金电视奖']",2024-09-02 20:36:42
【复仇爽剧】小蓝小粉成蛋仔岛最强蛋警组合,骑广东蟑螂上学,https://www.bilibili.com/video/BV19XHYewEYA,70.0万,664,完结啦！！！！！再不一键三连就让小粉小蓝把你们抓起来(╯▔皿▔)╯,5591,2113,5591,34,"['蛋仔小剧场', '游戏', '手机游戏', '剧情', '剧情向', '蛋仔奇思妙想计划', '蛋仔派对神奇艾比', '复仇', '复仇爽剧', '蛋仔派对']",2024-09-01 15:39:05
“____の小曲” 全网超火神曲（第十弹）,醉心日推音乐,https://www.bilibili.com/video/BV1xHnoemE9N,63.8万,842,“____の小曲” 全网超火神曲（第十弹）,9683,2112,9683,63,"['电台新星征集令', '音乐', '电台', '洗脑神曲', '神曲', '好听', 'BGM', '宫格音乐', '全网爆火小曲', '小曲', '可视化音频', '抖音神曲', '电台新星征集令2.0']",2024-08-31 19:13:38
黄风岭，八百里～,葱葱吃饭啦,https://www.bilibili.com/video/BV1ZdHzeWE8e,115.9万,604,-,12.1万,7203,12.1万,1.3万,"['在整一种很新的活', '生活', '搞笑', '游戏', '悟空', '黑神话', '陕北说书', '搞笑新星训练营2024 3.0']",2024-09-02 11:00:36
精灵、龙、狼人竟然真实存在？英国版山海经：梅林博物馆，生物学家借此变成“不死人”？,捕月说,https://www.bilibili.com/video/BV1Bz421e7Hc,275.7万,667,"本期内容为都市传说
	故事与实物图均来源于梅林线上博物馆。
	传播过程中必然存在添油加醋，杜撰虚构。
	希望大家理性看待，谨慎判断。
	奇闻图一乐，切勿迷信较真。",2.6万,3659,2.6万,261,"['万物研究所', '知识', '科学科普', '都市传说', '狼人', '奇闻', '神秘生物', '梅林博物馆', '未解之谜', '博物馆', '天蛾人', '捕月说', '万物研究所·夏日探索计划']",2024-08-30 17:55:00
我爸很可怜，没摊上好爹，也没摊上个好儿子,我叫孙火旺,https://www.bilibili.com/video/BV1uKHseaEHL,40.0万,2308,爸，咱家的“没出息”是祖传的不？,6.3万,4.6万,6.3万,6107,"['搞笑小剧场', '生活', '搞笑', '搞笑', '生活', '逗比', '孙火旺', '沙雕', '爸爸', '工地', '外卖', 'BILIBILI金电视奖']",2024-09-03 19:08:07
拥有这种家长是种悲剧！他们将会毁掉孩子！,与山0v0,https://www.bilibili.com/video/BV1sW421X7m6,66.6万,3890,"游戏：bad parenting
日常更新游戏！
喜欢本期内容的观众朋友一定要点赞呀！感谢感谢！",3.0万,9690,3.0万,489,"['游戏', '单机游戏', '单机游戏', '游戏视频', '实况', '猎奇', '细思极恐', '游戏实况', '恐怖游戏']",2024-09-01 11:40:16
给狗狗拍一个最近流行的幽灵照,SEE-NN,https://www.bilibili.com/video/BV1fWHpe3E2M,118.5万,316,tt,14.2万,451,14.2万,4680,"['动物圈', '汪星人', '万圣节', '狗狗', '幽灵']",2024-09-03 13:36:14
⚡ 电 子 奸 臣 花 火 ⚡,辰祁不识祗_suiso,https://www.bilibili.com/video/BV1t1HFeZEMt,54.3万,292,所有角色配音：,7.9万,1613,7.9万,1056,"['星穹铁道整活匠', '动画', '同人·手书', '花火', '手书', '动画短片', '云璃', '电子奸臣', '小剧场', '流萤', '开拓者', '整活', '星穹铁道造物大赛']",2024-09-01 03:42:53
糟糕！掉进猛男兔子洞了！,猛男舞团IconX,https://www.bilibili.com/video/BV1g1421b7JU,65.8万,1551,"BGM: ラビットホール
Reference:BV1MM4m1m7CFDancer: Daneil, Isamu, Jawill, Jorie, Maezon, Michael 
Production co-ordinator: NN",9.4万,1.4万,9.4万,3.0万,"['初音未来17周年', '舞蹈', '宅舞', '初音未来', 'Miku', '猛男舞团', '兔子洞', '2024虚拟歌手创作赛']",2024-09-01 11:34:28
终于从漏雨的房子搬走了，吃碗泡面压压惊，房租850，来北京的第4个出租屋,咸鱼梦想家vlog,https://www.bilibili.com/video/BV1kb42177NS,163.5万,6657,-,9.7万,1.4万,9.7万,3495,"['美食', '美食制作', '方便面', '生活记录', '泡面', '房子', '出租屋', 'Vlog']",2024-08-31 20:38:21
万众期待的从众挑战返场啦！,陈嘉伦整个路人,https://www.bilibili.com/video/BV1sU411S7Tx,98.2万,295,-,15.9万,1009,15.9万,6407,"['原创搞笑剧情', '生活', '搞笑', '生活记录', '娱乐', '挑战', 'BILIBILI金电视奖']",2024-08-31 19:35:57
我竟然找到了《猫和老鼠》表情包的出处！显微镜！,大福咕咕,https://www.bilibili.com/video/BV1MH4y1F7fS,285.9万,3555,"BGM；
超级马里奥世界
Улетали Птицами-江懿
I Walk This Earth All By Myself--EKKSTACY
My Ordinary Life-The Living Tombstone",8.1万,1.9万,8.1万,1092,"['动画', '动漫杂谈', '经典', '猫和老鼠', '表情包', '搞笑', '动漫杂谈', '童年回忆', '老鼠', '聊天', '杰瑞', '汤姆']",2024-08-30 18:30:00
当我们在MC里开了家「空岛汉堡店」第四期 !？,萝卜吃米洛,https://www.bilibili.com/video/BV1eS421Q79Z,86.2万,4101,"因为这个包流程不是很长，而我挺喜欢这个包的，所以没有想怎么推，怕太快完结了。
之后看情况是否推进吧！另外这一期依然把卡慕sama优化了！
感谢整合包作者 ：",9.3万,2.3万,9.3万,570,"['万物皆可游戏', '游戏', '单机游戏', '单机游戏', '沙盒游戏', '我的世界', '搞笑', '生存', 'minecraft', '沙雕', '主播', '生存挑战']",2024-09-01 08:00:00
当我玩黑神话悟空不看攻略,徐坤大魔王,https://www.bilibili.com/video/BV1BM4m117wi,132.9万,265,-,12.4万,240,12.4万,2629,"['搞笑研究所', '动画', '综合', '搞笑', '黑神话悟空', 'cheems', '真实', '黑悟空']",2024-09-02 21:26:32
李白+澜+刘备「全新出装」，科研拯救下水道,孤单边-国服出装铭文,https://www.bilibili.com/video/BV17E4m197sY,51.1万,424,-,2.8万,4019,2.8万,945,"['游戏', '电子竞技', '王者荣耀', 'MOBA', '打野']",2024-09-01 00:15:26
《作业的名义》,嘞是唐孃孃,https://www.bilibili.com/video/BV1mw4m1676c,84.9万,385,-,9.7万,798,9.7万,313,"['开学前的精神状态', '生活', '搞笑', '娱乐', '高中生', '原创', '校园', '开学', '搞笑', '动感潮玩迎新会', '段子', '名场面', '暑假作业']",2024-09-01 19:00:00
“远方的真经和西行的路，哪个能把我救赎？”,青丝暮成雪O_o,https://www.bilibili.com/video/BV1yeHGe9EE7,22.8万,807,"原曲：循迹
填词：",5.1万,1.7万,5.1万,1009,"['鬼畜星探企划', '鬼畜', '人力VOCALOID', '鬼畜调教', '孙悟空', '人力VOCALOID', '黑神话悟空', '黑神话', '天命人', '泪目']",2024-09-01 10:00:00
我也要做一回天命人,黄正极,https://www.bilibili.com/video/BV11r421K7Uj,202.4万,130,-,3.3万,1138,3.3万,205,"['一起来画画吧！', '生活', '绘画', '孙悟空', '西游记', '原创', '一起来画画吧！暑期绘画逆袭之路2.0']",2024-09-01 20:35:47
这是空气墙陷阱！,幕川北,https://www.bilibili.com/video/BV17W421X7AV,75.1万,1296,"叮咚~抓住假期的小尾巴，九月的第一期视频！！！
八月有很长时间没更新原因是因为回家了一趟，这里给大家磕一个！
我绝对是史上第一个将雪块活扳门运用到陷阱中的人，成功率很高，推荐大家都可以去试试！
也求大家务必点个关注，希望能到达190万粉拉/(ㄒoㄒ)/
 本期视频三连总数突破三万，光速更新下一期！！！
最后感谢您的收看！",7.9万,4674,7.9万,246,"['万物皆可游戏', '游戏', '单机游戏', '游戏解说', '实况解说', '游戏', '游戏实况', '搞笑', '单机游戏', '我的世界', '游戏集锦', '单机联机']",2024-09-01 10:00:00
一期带你学会煮饭，9道中国人都知道的人生家常菜 2.0,泡厨房的顾小胖,https://www.bilibili.com/video/BV1gT421z7tH,152.6万,1421,Not Found,6.4万,3.0万,6.4万,1.8万,"['bilibili食界杯', '美食', '美食制作', '美食制作', '美食教程', '家常菜', '小白', '新手']",2024-08-30 11:30:00
搞艺术哪有不疯的，硬撑罢了,马克油画,https://www.bilibili.com/video/BV1mW421Q77f,236.7万,1727,-,22.9万,1.2万,22.9万,999,"['生活', '绘画', '生活记录', '艺术家', '艺术']",2024-08-31 09:32:23
秋天的第一顿火锅，满满的仪式感，有这样的老公太幸福了,王蒙多,https://www.bilibili.com/video/BV122Hae7Euj,108.0万,32,秋天的第一顿火锅，满满的仪式感，有这样的老公太幸福了,2775,1450,2775,14,"['搞笑日常记录', '美食', '美食记录', '惊喜', '美食', '火锅', 'vlog', '家庭日常', '情侣日常']",2024-09-01 17:21:35
喜提后驱纯电小钢炮！大众ID.3聪明款,福乐小哥,https://www.bilibili.com/video/BV1yT421z7G7,232.9万,1462,Not Found,6.1万,879,6.1万,1516,"['UP主都开什么车', '汽车', '汽车生活', '汽车', '大众ID.3', 'ID.3 聪明款', '新能源', '大众', 'ID3', '小钢炮', '上汽大众', '开启暑假的100种方式']",2024-08-31 14:46:18
该用什么文案来表达呢，太多了，算了，做一个幸福的见证者吧，疯狂且浪漫,大圆哥_,https://www.bilibili.com/video/BV1fn4y1o7hh,109.5万,3601,-,10.9万,5.2万,10.9万,2560,"['BILIBILI金电视奖', '生活', '搞笑']",2024-08-31 17:33:32
难免也会误会一下,甜蜜老张,https://www.bilibili.com/video/BV1hi421r7tg,64.9万,438,Not Found,6.1万,2684,6.1万,1110,"['搞笑研究所', '生活', '搞笑', '搞笑研究所2024 5.0']",2024-09-02 20:20:37
⚡ 大圣：我劝你不要逼我 ⚡,一只小纳什呀,https://www.bilibili.com/video/BV1kZHeemEXR,62.7万,672,大圣！,5.3万,560,5.3万,998,"['黑神话悟空真好玩', '游戏', '网络游戏', '外挂', '大圣', '娱乐', '搞笑', '黑神话悟空', '黑神话', '法术', '动作游戏', '风灵月影']",2024-09-01 21:48:00
人被凝视就会变蠢,第二大脑计划,https://www.bilibili.com/video/BV1MZ421L7it,48.7万,314,-,3.2万,4190,3.2万,2273,"['我的生活已经next level', '生活', '日常', '生活万花筒14.0-给生活的planB']",2024-08-31 20:35:46
花二万二包了一个抵债的大鱼塘，据说有四五千斤鱼！,李维刚的日常,https://www.bilibili.com/video/BV1ZbHse1EPG,65.9万,5670,Not Found,5.3万,2.1万,5.3万,801,"['美食', '美食侦探', '生活记录', '户外', '捕鱼', '鱼塘']",2024-09-03 17:13:03
当你热的时候，一定是我在用背阔肌挡住空调出风口,马哥巨离谱,https://www.bilibili.com/video/BV1PE4m197uC,67.3万,1114,Not Found,6.7万,1.5万,6.7万,3407,"['搞笑小剧场', '生活', '搞笑', '搞笑', '高能', '娱乐', '健身', '短片', '马哥巨离谱', '沙雕', 'BILIBILI金电视奖']",2024-09-02 17:14:59
凑近了，看兄弟跳舞的感觉～【竖屏】,-欣小萌有点亏-,https://www.bilibili.com/video/BV182421f7mD,57.1万,154,"小号是真的吃的太好了，竖屏都来了
成片【我趣！兔子洞～-哔哩哔哩】https://b23.tv/Qy3kqNJ咩！兔子洞来了！
非cos，造型是根据兔子洞的元素搭配的～喜欢音乐和舞蹈很久了，终于跳了！
舞蹈是融合了几版老师的编舞版本：（都太好看了，雨露均沾了）BV1vx4y1a77vBV1d94y1H7K3BV1vX4y1L7ydBV1eu41177kC喜欢的话记得一键三连支持咩～",7.4万,5360,7.4万,1179,"['舞蹈', '宅舞', '宅舞', '双马尾', '可爱']",2024-09-01 17:04:43
魔法才能打败魔法,涛哥玩配音,https://www.bilibili.com/video/BV1UE4m1972p,370.8万,389,-,33.2万,1515,33.2万,2157,"['搞笑研究所', '生活', '搞笑', '奇葩', '魔术', '高能', '搞笑', '恶作剧', '搞笑研究所2024 5.0']",2024-08-31 12:55:51
细节满满，耐人寻味！盘点《黑神话：悟空》21个超赞的彩蛋和细节！【第二期】,极客羊,https://www.bilibili.com/video/BV1UM4m1a7Pr,63.2万,6549,"前四章剧透预警！！！剧透预警！！！
本期视频继续和大家一起来盘点《黑神话：悟空》里的彩蛋和细节
————————————————————————⬇
如果喜欢我的视频，可以三连点赞支持支持，羊羊君爱你们哦～
～～～～～～～～～～～～～～～～～～～
羊嫂B 站 👉https://space.bilibili.com/29421342羊嫂油管 👉https://reurl.cc/7yMGV5
油管主页 👉https://reurl.cc/v56YZl",3.8万,1.7万,3.8万,2718,"['黑神话天命人来也', '游戏', '单机游戏', '彩蛋', '单机游戏', '黑神话悟空', '黑神话', '天命人', '定颜珠', '八戒', '细节', '隐藏台词', '《黑神话：悟空》8.20 直面天命']",2024-09-01 11:47:21
5种生活用品，千万别贪便宜！小心买到有“毒”的！,老爸评测,https://www.bilibili.com/video/BV1h74y1m7Cg,97.5万,376,Not Found,8.7万,6587,8.7万,1.6万,"['生活', '日常', '生活', '科普', '纸巾', '家居', '硅胶铲', '卫生巾', '拖鞋', '生活用品', '选购指南', '塑料杯']",2024-08-31 17:00:00
