标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
坐了一辈子门口了终于换座位了..,段炼丶Exercise,https://www.bilibili.com/video/BV12U411m7t3,124.8万,1051,Not Found,15.4万,1375,15.4万,654,"['永劫手游0725公测', '生活', '搞笑', '娱乐', '永劫无间', '永劫无间手游', '段子', '永劫无间手游up主激励计划']",2024-08-26 17:00:00
“手机怎么自己摇起来了”,赤兔漫剪,https://www.bilibili.com/video/BV1x4s7e1E3b,67.4万,1079,Not Found,13.9万,1.7万,13.9万,1.0万,"['动画', '综合', '二次元', '动漫', '卡点', '踩点']",2024-08-26 18:52:38
邪僧惑世 神佛操盘？！《黑神话：悟空》第三章究竟讲了什么故事？！（P3 夜生白露）,虾堡的游戏人格,https://www.bilibili.com/video/BV1ZE421F7Se,120.2万,6885,"游戏：《黑神话 悟空》
地图引用游民星空互动地图
第三章来啦！让大家久等了不好意思！
电脑太差了压缩了好久！又是一晚上没睡求个三连关注吧！！！",4.5万,2.4万,4.5万,1975,"['黑神话天命人来也', '游戏', '单机游戏', '游戏', '单机游戏', '剧情', 'STEAM', '黑神话', '黑神话 悟空', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-26 12:01:12
电影世界中的似曾相识感...,半宅films,https://www.bilibili.com/video/BV1AfWqeaEVE,64.0万,184,"BGM：my way
【视频灵感源自：海外博主（Lonsoo.mp4）】",12.1万,6653,12.1万,1227,"['影视神仙剪刀手', '影视', '影视剪辑', '电影', '艺术', '神仙剪刀手5.0', '影视构图']",2024-08-25 13:21:24
山海大陆第一期,佳楠很难,https://www.bilibili.com/video/BV1KZ421L78A,187.9万,1226,喜欢就点个关注吧~,1.7万,3235,1.7万,130,"['推荐宝藏游戏', '游戏', '单机游戏', '沙盒游戏', '我的世界', '实况解说', '娱乐', '游戏实况', '山海大陆', '五仁月饼团队', '佳楠', '制作不易']",2024-08-25 17:47:33
关于我87级没打过大头，没出新手村这件事 《马喽传》第一集,龙大井,https://www.bilibili.com/video/BV1mmWvecEcB,159.9万,3258,Not Found,6.9万,2.3万,6.9万,1.2万,"['黑神话天命人来也', '游戏', '单机游戏', '搞笑', '黑神话悟空', '黑神话悟空解析', '黑神话悟空结局', '悟空结局', '黑神话悟空搞笑', '黑神话：结局', '沙雕', '龙大井', '《黑神话：悟空》8.20 直面天命']",2024-08-24 23:53:04
猴头生产线,桐学罗,https://www.bilibili.com/video/BV1Jr421T7X9,185.0万,471,已通关，整个小活，希望大家看得开心~,15.8万,5010,15.8万,2.8万,"['动画', '同人·手书', '游戏', '单机游戏', '搞笑', '黑神话悟空', '天命人', '幽魂', '黑熊精', '虎先锋']",2024-08-25 20:17:48
这就是我为什么害怕深海的原因！！！,老鸽子从不鸽,https://www.bilibili.com/video/BV1uT421z7Ck,390.9万,1200,点赞破万！光速更新下一期！！！,2.0万,2463,2.0万,85,"['生活', '搞笑', '深海恐惧症', '深海', '搞笑', '老鸽子从不鸽', '沙雕', '挑战']",2024-08-24 12:00:00
第五集（机甲的诞生）,小新动画,https://www.bilibili.com/video/BV16E421F7wR,191.4万,476,-,1.8万,2513,1.8万,84,"['游戏', '网络游戏', '剧情', '机甲', '沙雕']",2024-08-25 18:33:47
一年前我说我要骑行中国，室友们笑我，给我录了视频，于是我开始勇敢的出发…,笑敛爱骑行,https://www.bilibili.com/video/BV1XUsLeQEjA,80.2万,386,-,22.4万,3667,22.4万,553,"['带着影石去骑行', '运动', '运动综合', '自行车', '旅行', '骑行']",2024-08-26 14:24:19
轻改凋敝！漫改起飞！2024年十月新番扫雷推荐,瓶子君152,https://www.bilibili.com/video/BV1Vw4m1r7Sw,78.0万,4985,点个关注再走哦~,7.1万,2.3万,7.1万,2931,"['动画种草激励计划', '动画', '动漫杂谈', '新番', '动画', '搞笑', '蓝箱', '当哒当', '新番导视', '十月新番', '败犬女主太多了', '关于地球的运动', '动画种草激励计划夏令营']",2024-08-25 18:30:00
你可以坐车顶,凶鸭栗,https://www.bilibili.com/video/BV15E421c7X4,212.7万,402,-。-,19.6万,2134,19.6万,1049,"['无所谓，我会产粮', '动画', '同人·手书', '原创动画', '动画嘉年华2024·无限同人']",2024-08-25 14:01:13
大型纪录片《砖缝种菜》正在上映,麦克阿瑟纪录片剧场,https://www.bilibili.com/video/BV1Xpsce5Epj,196.1万,732,Not Found,15.7万,921,15.7万,5912,"['夏日短片大赏', '影视', '短片', '短片', '纪录片', '砖缝种菜', '种菜', '开启暑假的100种方式']",2024-08-24 19:26:06
太上老君搞人体实验！黑神话究极隐藏剧情讲了什么？,一叮当猫一,https://www.bilibili.com/video/BV11S42197wG,140.9万,2556,兄弟们肝了好久的隐藏剧情速来看  兄弟们很努力做这期视频了 求三连！！！！！！！！！！！！！！！！！！,5.2万,8604,5.2万,5791,"['黑神话天命人来也', '游戏', '单机游戏', '单机游戏', '剧情', 'STEAM', '游戏', '解析', '杂谈', '黑神话悟空', '黑神话', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-26 17:22:38
开局一个车队，你该如何应对？,上汽大众,https://www.bilibili.com/video/BV1zM4m1a7eb,304.7万,1659,就这么水灵灵地守护着你，直到永远！,25.8万,7381,25.8万,7744,"['汽车', '汽车生活', '植物大战僵尸', 'ID.BUZZ', '朗逸新锐', '途观L Pro', '上汽大众', '途昂', 'ID.3']",2024-08-24 16:00:00
比格犬很珍贵！喂鸽子会住icu？！四个被误会半辈子的动物！别随便摸！太炸裂了…,李大药Bigyo,https://www.bilibili.com/video/BV1mn4y1f7uk,181.2万,1182,-,8.1万,903,8.1万,666,"['热点观察局', '知识', '社科·法律·心理', '冷知识', '鸽子', '动物', '科普', '乌鸦', '资讯直通车3.0', '狗', '涨知识', '神奇动物', '比格犬']",2024-08-24 19:40:09
祝开学快乐！,hanser,https://www.bilibili.com/video/BV1iw4m1r7WU,94.9万,1162,祝开学快乐！,13.5万,2.3万,13.5万,1.4万,"['生活', '日常', 'cosplay', '井芹仁菜', '小视频', 'GBC', 'nina', '哭泣少女乐队']",2024-08-26 15:39:36
黑神话最逆天bug教学，无限分身10秒速通寅虎，无限隐身，无限定身，无限法力,覆雪之下--,https://www.bilibili.com/video/BV1on4y1o7SA,94.1万,3089,方法来自：,6.3万,7118,6.3万,3.3万,"['黑神话悟空攻略在此', '游戏', '单机游戏', '西游记', 'BUG', '游戏', '单机游戏', '黑神话悟空', '游戏攻略', '《黑神话：悟空》8.20 直面天命']",2024-08-25 04:56:48
2根牛排1斤多，就问你能炫几根？,绵羊料理,https://www.bilibili.com/video/BV1jW421X71P,238.2万,4413,大口吃肉最爽的一次！！,17.3万,3.8万,17.3万,5506,"['bilibili食界杯', '美食', '美食制作', '生活', '日常', '搞笑', '吃货', 'vlog', '蓝月亮至尊洗衣液', '至尊洁净之旅', '广州', '探店']",2024-08-24 17:46:28
“好侄子打不过就跑，悟空的名头咱不要也罢”,AKzツ,https://www.bilibili.com/video/BV1nis7ezEYU,82.0万,130,Not Found,17.4万,3941,17.4万,649,"['黑神话天命人来也', '游戏', '单机游戏', '游戏CG', '悟空', 'ARPG', '黑神话悟空', '动作游戏', '猪八戒', '《黑神话：悟空》8.20 直面天命']",2024-08-26 17:02:53
不知道这种智商是怎么流浪到这么大的,亮亮也是酿酿,https://www.bilibili.com/video/BV1Nx4y1x7hN,82.2万,2777,崭新的角色,7.4万,2.7万,7.4万,5111,"['动物圈', '喵星人', '搞笑', '喵星人', '扫拖一体机', '云鲸扫拖机器人', '淘宝真香', '云鲸J5', '扫地机', '扫地机器人', '云鲸']",2024-08-26 12:04:34
【黑神话·悟空】全网首发旋风猴-3分钟无伤速通二郎神,在线囚徒,https://www.bilibili.com/video/BV1TYW7emEQP,276.7万,8423,所有属性优先选择回复元气，可以更快打出芭蕉扇,23.3万,5.8万,23.3万,14.1万,"['黑神话悟空攻略在此', '游戏', '单机游戏', '孙悟空', 'BOSS', '无伤', '二郎神', '黑神话悟空', '黑神话', '《黑神话：悟空》8.20 直面天命']",2024-08-23 05:04:46
赛博文物鉴定师鉴定黑神话第一回! [直播切片],牛道德-道德未央,https://www.bilibili.com/video/BV1jU411m75J,81.0万,2402,-,7.6万,1.6万,7.6万,8221,"['黑神话天命人来也', '游戏', '单机游戏', '文物', '单机游戏', 'steam', '黑神话悟空', '游戏科学', '《黑神话：悟空》8.20 直面天命']",2024-08-25 16:54:16
请选择你的黑神话悟空流派,神奇的巅峰,https://www.bilibili.com/video/BV13f421i7P7,120.2万,525,请选择你的黑神话悟空流派,18.8万,672,18.8万,3615,"['黑神话天命人来也', '游戏', '手机游戏', '攻略', '悟空', '搞笑', '游戏杂谈', '电脑', '黑神话悟空', '流派', '沙雕', '整活', '《黑神话：悟空》8.20 直面天命']",2024-08-25 09:00:00
当95后当了爸妈，是种怎样的体验？,狗粮夫妇,https://www.bilibili.com/video/BV1EZ421L7D4,232.4万,1159,Not Found,16.5万,2949,16.5万,1123,"['B站短片计划', '影视', '短片', '原创', '爸妈', 'B站剧情创作人2.0']",2024-08-24 19:05:59
住在毛毯里的妈妈,猫meme小剧场江笑笑,https://www.bilibili.com/video/BV1SLsLeLEPn,84.4万,134,-,19.4万,2062,19.4万,1094,"['动物圈', '喵星人', '喵星人', '妈妈', '宝宝']",2024-08-26 14:28:12
《晒足一百八十天》,嘞是唐孃孃,https://www.bilibili.com/video/BV1qS421Q7ZE,213.0万,437,-,17.8万,1426,17.8万,1790,"['开学前的精神状态', '生活', '搞笑', '开学', '校园', '娱乐', '搞笑', '动感潮玩迎新会', '大学生', '段子', '军训']",2024-08-26 19:44:14
起猛了，给我养到活的线条小狗了,奥利奥不知道,https://www.bilibili.com/video/BV1s2421f7Ys,92.6万,132,-,14.9万,3902,14.9万,2.4万,"['小狗快乐日记', '动物圈', '汪星人', '汪星人', '线条小狗', '小奶狗', '比熊', 'Cos', '动物总动员-我的宠物不一样']",2024-08-26 18:09:53
“中 美 合 拍”,枫泽雨畔,https://www.bilibili.com/video/BV1CE4m1979G,146.1万,799,不得不说玩第二章的时候确实听着摇头晃脑的。经过日日夜夜目前也才打到百目魔君，这游戏很上头啊,14.8万,3.6万,14.8万,3.0万,"['动画', '综合', '搞笑', '猫和老鼠', '游戏', '童年', '黑神话悟空', '黑神话', '秦腔']",2024-08-24 12:00:00
bro发现了版本答案,goodfnd,https://www.bilibili.com/video/BV15M4m1Y7HG,242.7万,934,"-
bro发现了版本答案",23.0万,2814,23.0万,3.9万,"['生活', '日常', '小视频']",2024-08-23 10:23:41
生活中常见的这些暗示你听得懂吗,王一雯Yiwen,https://www.bilibili.com/video/BV1JAWmeSEeU,233.0万,139,生活中常见的这些暗示你听得懂吗,17.5万,316,17.5万,127,"['知识', '职业职场', '生活中的暗示', '内容过于真实']",2024-08-26 09:23:43
当一个女生跟你说她没衣服穿：,星有野,https://www.bilibili.com/video/BV1b4421f7Va,313.7万,1978,红温了，但是好温馨,27.4万,1.6万,27.4万,9989,"['UP！原创动画', '动画', '同人·手书', '原创动画', '恋爱', '原创', '女生', '动画短片', '搞笑', '星有野', '抽象', 'UP！原创动画3.0超时空高校季']",2024-08-24 12:00:00
