标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
你等我种个豌豆射手再跳,查理蹦蹦,https://www.bilibili.com/video/BV16m421g7ok,125.4万,338,-,21.1万,1419,21.1万,9426,"['搞笑研究所', '生活', '搞笑', '高能', '丧尸', '跳舞', '搞笑', '生活记录', '娱乐', '恶作剧', '抽象', '搞笑研究所2024 5.0']",2024-08-20 20:04:34
如果人生是款游戏,-张小二,https://www.bilibili.com/video/BV1PuWWe4EVP,109.2万,605,Not Found,11.3万,4611,11.3万,1069,"['生活', '搞笑', '校园', '搞笑', '分饰']",2024-08-20 16:48:05
女生下课 VS 男生下课,面粉社长,https://www.bilibili.com/video/BV1ez421i7BF,230.3万,9289,"纯属娱乐，请勿当真。
三连助力UP更新动画，我在这里替阿冲谢谢大家了，你敢投，我就敢肝，记住点波关注哦！",4.9万,2.1万,4.9万,348,"['奇妙动画剧场', '动画', '同人·手书', '对比', '动画短片', '原创动画', '暑假', '搞笑', '区别', '动画嘉年华2024·无限同人']",2024-08-20 17:24:42
这不是5天，是5年啊...,咪咪没有脾气,https://www.bilibili.com/video/BV1Yy411e7M5,73.1万,493,Not Found,25.5万,1.6万,25.5万,1666,"['生活', '日常', '正能量', '故事来源于网络', '猫meme', '陌生人', '真实事件', '感动', '外卖小哥']",2024-08-19 19:05:00
【原神手书】我家有个龙王大人❗❓,鲜洋芋,https://www.bilibili.com/video/BV1WS42197nw,36.9万,788,"✱ 芙宁娜·胡桃·那维莱特·钟离 ✱
~ 异种族间的喧闹日常，开幕！~


 音乐：イシュカン・コミュニケーション（小林家的龙女仆S1 ED）

▷ 策划：鲜洋芋 綄风
▷ 分镜：鲜洋芋 欠虐 綄风
▷ 文案：鲜洋芋 欠虐 綄风

✦ 美术：鲜洋芋
✦ 作画监修：言玖 碳酸
✦ 美术协力：欠虐 罡 白昭 面瓜糖 瑞叶 箬笠 藤萝 十晰 漪梦 异翘 音6 YuAn

❀ 音频处理：星葵 綄风
❀ 视频制作：纸盒 一击即溃 綄风
❀ 人物动态：鲜洋芋 鹿目lumu
❀ 平面设计：綄风

✿ 特别鸣谢：流绪",8.3万,2.4万,8.3万,3035,"['原神UP主激励计划', '动画', '同人·手书', '动画', '胡桃', '手书', '可爱', '原神手书', '芙宁娜', '钟离', '原神', '那维莱特', '原神UP主激励计划4.8']",2024-08-20 19:30:00
斯科特CV竟然还是黑神话猴哥CV，林强老师是真的强啊！,XP党捏,https://www.bilibili.com/video/BV1uz421i75p,147.3万,1697,Not Found,18.9万,2061,18.9万,4.4万,"['星穹铁道欢乐之旅', '游戏', '手机游戏', 'CV', '黑神话悟空', '星穹列车团', '崩坏星穹铁道2.4创作者激励计划', '斯科特', '林强']",2024-08-21 08:00:00
通关了《黑神话：悟空》后，简单锐评一下幽默的西方游戏媒体评分。【游戏之外】,智能路障,https://www.bilibili.com/video/BV1uz421B7ef,839.7万,2.6万,Not Found,39.9万,19.3万,39.9万,3.8万,"['黑神话悟空UP试玩感受', '游戏', '单机游戏', '黑神话悟空', '黑神话']",2024-08-18 10:07:56
美元、日元、人民币…为什么涨/跌？ | 美元跌宕50年,小Lin说,https://www.bilibili.com/video/BV1ub421J7jv,95.2万,4638,"最近这两年，外汇成为了大家热议的话题。
人民币、美元、日元，究竟会涨还是会跌？
今天，咱们就通过历史上各个国家经济震荡、汇率起伏的例子，来尝试讨论一下——什么决定了外汇的价格。",6.0万,3.2万,6.0万,3129,"['青年用「财」图鉴', '知识', '财经商业', '货币', '经济', '美联储', '汇率', '美元', '外汇']",2024-08-20 18:35:08
《你管这叫虎先锋？》,金铲铲阿水,https://www.bilibili.com/video/BV1CzW4eeEzL,155.3万,710,-,23.3万,645,23.3万,2325,"['游戏', '网络游戏', '黑猴子', 'steam', '黑神话悟空']",2024-08-21 00:40:49
到冰岛的第一天，我就想离开这个国家,马佳PopMatta,https://www.bilibili.com/video/BV1Sy411e7y5,104.4万,2548,Not Found,13.5万,4114,13.5万,2595,"['生活', '日常', '冰岛', '欧洲', '高能', '旅游', '生活记录', '北欧']",2024-08-21 17:00:00
打了4个小时终于过第一章了，差点见不到黑熊精,磊哥游戏,https://www.bilibili.com/video/BV1Qz421i7JU,157.5万,2222,打了4个小时终于过第一章了，差点见不到黑熊精,11.5万,4072,11.5万,1598,"['游戏', '单机游戏', '黑神话悟空', '灵虚子', '金池长老']",2024-08-20 16:07:42
这种游戏极其适合和朋友一起玩 #4,楠方a,https://www.bilibili.com/video/BV12S411w71J,156.9万,565,Not Found,4.9万,2685,4.9万,960,"['推荐宝藏游戏', '游戏', '单机游戏', '游戏实况', '朋友']",2024-08-20 03:42:03
外交部回应《黑神话：悟空》全球走红：这反映了中国文化的吸引力,新华社,https://www.bilibili.com/video/BV17i421a7Lp,211.1万,1223,Not Found,19.2万,4660,19.2万,1.7万,"['资讯', '热点', '西游记', '单机游戏', '游戏', '孙悟空', '黑神话悟空', '中国传统文化', '中国文化', '中国古典文学', '新华社', '文化出海']",2024-08-21 18:08:12
时隔二十年终于合体啦#超兽武装#陈洁丽#刘罡,Lily陈洁丽,https://www.bilibili.com/video/BV1DH4y1c7JF,153.1万,3006,Not Found,26.5万,19.1万,26.5万,1.6万,"['音乐', '原创音乐', '#超兽武装', '#陈洁丽', '#刘罡']",2024-08-18 20:49:06
这，就是天命,云南共青团,https://www.bilibili.com/video/BV1Bb421J78c,66.6万,415,直面天命吧,22.5万,4161,22.5万,1542,"['生活', '日常', '高能', '黑神话悟空', '中国文化', '天命', '记录']",2024-08-20 16:25:28
【黑神话悟空】全收集一条龙，小西天已完成。宝箱打坐+仙丹金丹，白金+全成就+全头目妖王+隐藏地图boss开点。（持续更新中）,在下油甘,https://www.bilibili.com/video/BV1Gx4y1s7mU,105.8万,1845,"黑神话悟空收集攻略，喜欢看的可以点个关注，谢谢！
目前全收集模式按收集宝箱，头目妖王，打坐，重要物品等流程制作。
没有地图，建议大家直接跟着视频来。
黑风山，黄风岭，小西天，盘丝洞，花果山",3.2万,1.6万,3.2万,8602,"['黑神话悟空攻略在此', '游戏', '单机游戏', '全收集', 'ARPG', '攻略', '黑神话悟空', '宝箱', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-20 13:31:50
成年人最大的自律就是不滥生无辜,叶公子ye,https://www.bilibili.com/video/BV1Ei421a7dT,586.5万,614,成年人最大的自律就是不滥生无辜,8.0万,6083,8.0万,2744,"['B站小剧场', '影视', '小剧场', 'B站剧情创作人2.0']",2024-08-19 15:36:24
祖母无臣无以终余年#故事源于网络#猫meme剧场#真实还原#童年#小猫,喵meme小剧场,https://www.bilibili.com/video/BV1RE4m1R7Mb,74.0万,405,-,20.3万,1.7万,20.3万,632,"['生活', '搞笑', '梗', '猫猫', '动画']",2024-08-20 17:41:00
摆摊真的比上班强嘛…3.0（配方版）,小杜的日记,https://www.bilibili.com/video/BV1nb421J7QS,280.1万,646,-,8.6万,6.6万,8.6万,8487,"['记录我的美食日常', '美食', '美食记录', '创业', '生活记录', '提拉米苏', '探店', 'Vlog', '开启暑假的100种方式']",2024-08-18 18:54:59
省money and be香香,OliverWalsh,https://www.bilibili.com/video/BV1ky411i7hs,119.8万,270,-,11.3万,3449,11.3万,1386,"['时尚', '美妆护肤', '美妆', '香水', '日常', '穿搭', '种草', 'oliverwalsh']",2024-08-21 13:30:03
三十年前的老动画至今秒杀一片,时空蒸汽计划,https://www.bilibili.com/video/BV1hZ421N7Ta,134.4万,256,Not Found,6.3万,882,6.3万,427,"['动画', 'MAD·AMV', 'MAD', '经典', '童年回忆', 'AMV', '电子音乐', '热血', '老动画', 'ova']",2024-08-20 15:12:52
【原创曲】十二星座｜12首暗黑风星座专属歌曲合集-十二种性格诠释,爱写歌的沐可儿,https://www.bilibili.com/video/BV1vkp2e3Ekh,115.3万,388,-,1.1万,2941,1.1万,166,"['新世代音乐人计划原创季', '音乐', '原创音乐', '单曲', '歌曲', '原创音乐', '新世代音乐人计划·原创季']",2024-08-19 20:16:56
“听到二郎神的那一刻，孙悟空的眼睛都放光了！”,前前前世的陌生人,https://www.bilibili.com/video/BV1Xw4m1r79K,166.4万,1111,"感谢审核大大！！！
黑神话悟空牛！",11.6万,1128,11.6万,331,"['影视神仙剪刀手', '影视', '影视剪辑', '二郎神', '西游记', '宝莲灯', '大圣', '孙悟空', '黑神话悟空', '神仙剪刀手5.0', '大闹天宫', '电影大闹天宫', 'B站好片有奖种草']",2024-08-20 18:01:30
我就是来当保安的，闹鬼我能怎么办？,中国BOY超级大猩猩,https://www.bilibili.com/video/BV1cE421A7Tu,75.7万,1.3万,"兄弟们开饭咯！
喜欢这期视频不要忘记一键三连！",7.5万,2.6万,7.5万,880,"['推荐宝藏游戏', '游戏', '单机游戏', '游戏实况', '中国BOY', '独立游戏', '像素游戏', '恐怖游戏', '单机游戏', 'steam', '怪兽游戏']",2024-08-21 11:57:52
耗时30天带孩子做套低配版《黑神话悟空》,又又Elf,https://www.bilibili.com/video/BV1EyWVe9E7q,91.4万,1813,Not Found,20.2万,3.2万,20.2万,7106,"['用手工打开黑神话悟空', '生活', '手工', '手工', 'cos', '黑神话悟空', '仿妆cos', '盔甲']",2024-08-22 13:11:36
绑架曹牛,本喵叫兔兔,https://www.bilibili.com/video/BV17S421974n,73.0万,749,-,10.3万,4.2万,10.3万,579,"['动物总动员', '动物圈', '喵星人', '上海', '喵星人', '猫德学院', '流浪猫', '亚宠展', '橘猫', '动物总动员-我的宠物不一样']",2024-08-21 18:35:33
黑 神 话 悟 空 现 状,锤子game,https://www.bilibili.com/video/BV1eZ421T7EL,126.7万,1015,吃俺老孙一棒！,17.5万,2956,17.5万,2647,"['黑神话天命人来也', '游戏', '单机游戏', '西游记', '搞笑', '悟空', '黑神话悟空', '黑神话', '现状', '真实', '虎先锋', '《黑神话：悟空》8.20 直面天命']",2024-08-21 19:59:35
粉神话：天降女神,小芃路子野,https://www.bilibili.com/video/BV1cE4m1d7YW,198.0万,847,刘关张亲自示范：精致男孩如何坐飞机！,7.9万,1463,7.9万,1862,"['动画', 'MMD·3D', 'EVA', '三国演义', '林黛玉', '红楼梦', '动画短片', '曹操', '黑神话', '和平精英Loopy联动', '关羽', '和平精英']",2024-08-20 19:11:17
我们需要你的帮助！,策划是只鸽子,https://www.bilibili.com/video/BV1TeWbe2Erp,28.9万,3965,-,13.4万,7.7万,13.4万,557,"['我在B站做游戏', '游戏', '网络游戏', '万物皆可游戏', '奥特曼', '末日', '游戏', '游戏杂谈', '做游戏', '求助', '逃离塔科夫', '必剪创作', '暗区突围']",2024-08-21 13:02:16
孩子们，该吃肘击了,尴尬的铁根er,https://www.bilibili.com/video/BV1tx4y1s7to,222.5万,2371,Not Found,8.5万,3086,8.5万,952,"['游戏', '手机游戏', '电子竞技', '搞笑', '王者荣耀', '元流之子', 'MOBA']",2024-08-20 17:58:33
儿子哥 抱一丝嗷,无敌灏克,https://www.bilibili.com/video/BV1ux4y1s76C,154.6万,512,-,17.8万,912,17.8万,1.2万,"['戏精整活大赏', '影视', '小剧场', '儿子', '日常', '搞笑', '原创', 'B站剧情创作人2.0']",2024-08-21 12:15:45
狂疯嗓！UP主配音时的表情能有多疯？！,狂风桑,https://www.bilibili.com/video/BV17r421M7HM,113.1万,708,"很多朋友好奇我配音时的表情，到底有多狰狞多疯，所以我露脸出了一期读评论的视频。
还久违地小唱了一首歌~由于很多地方是第一次尝试，所以视频前前后后制作花了很长时间。
各位喜欢的话记得点个赞或者三连鼓励一下！呜呜呜呜呜呜呜呜~",3.5万,3570,3.5万,435,"['搞笑研究所', '生活', '搞笑', '高能', '动物', '喵星人', '汪星人', '配音', '搞笑研究所2024 5.0']",2024-08-20 17:56:35
《绝区零》gamescom 2024特别参展视频,绝区零,https://www.bilibili.com/video/BV14E421w7HN,79.3万,2076,"「小店长~」
「简！你是什么时候来的？」
「从你盯着屏幕那会儿开始哦~」

—— 欢迎来到新艾利都！——
《绝区零》1.1版本「卧底蓝调」现已开启！
bilibili安卓端下载地址：https://www.biligame.com/detail/?id=108434bilibiliPC端下载地址：https://www.biligame.com/detail/?id=111210",10.7万,2.3万,10.7万,5269,"['游戏', '手机游戏', 'ARPG', '科隆游戏展', 'PV', '手游', '新游', '绝区零简', '米哈游', 'gamescom', '绝区零', '卧底蓝调']",2024-08-21 03:22:18
太可爱辣!忍不住画了下来暂不考虑接稿^O^,苦茶就是荼,https://www.bilibili.com/video/BV1b4421Z7Wm,112.2万,539,-,18.1万,692,18.1万,7574,"['生活', '日常', '大熊猫', '搞笑']",2024-08-21 13:07:25
探秘剑桥大学，在英国美食荒漠，留学生吃什么？,Meetfood觅食,https://www.bilibili.com/video/BV1Xb421E7yA,121.3万,7724,这期JoeJoe终于带大家来到了剑桥大学！不知道英国留学生，在传说中的美食荒漠，到底每天都吃些什么？今天JoeJoe就带大家一探究竟！,8.1万,9951,8.1万,1267,"['炎炎夏日·美食解暑气', '美食', '美食侦探', '吃货', '英国', '留学生', '美食', '4K', 'JoeJoe', 'Flywire缴学费', '剑桥大学', '飞汇']",2024-08-20 17:00:00
【爱情曼波】-爱情买卖【赛马娘版】,蛋某人音乐,https://www.bilibili.com/video/BV1DZ421T7yx,90.5万,169,原曲：爱情买卖,4.9万,4402,4.9万,2867,"['音乐分享官', '音乐', '乐评盘点', '音乐', '赛马娘', '曼波', '音乐分享官暑期特别企划']",2024-08-19 08:00:00
在现实中！消音器真的可以消音吗？多款不同口径测试！,老李船长,https://www.bilibili.com/video/BV1Zw4m1k7mZ,167.0万,7588,点赞到15W！我去买个夜视仪！给大家体验一下！与此同时非常感谢,7.3万,2.4万,7.3万,1472,"['我们的夏游记', '生活', '出行', '4K', '日常', '生活', '测评', '开箱', '出行', '消音器', '户外', '探店']",2024-08-19 19:55:45
